country,year,gdp,population,unemployment,gdp_growth,gdp_per_capita,growth_category,decade,population_growth,gdp_category
Latin America & the Caribbean (IDA & IBRD countries),1964,104302526502.261,233255631.0,6.06402519158205,7.4576003370679,447.15973653069494,High,1960,2.8011851172210944,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1965,111946641395.146,239708690.0,6.06402519158205,5.48106229201066,467.01119344128074,High,1960,2.7665179924423855,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1966,123240741042.798,246239963.0,6.06402519158205,4.69519752923024,500.49041407140726,Medium,1960,2.724670932872719,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1967,125362127677.747,252838271.0,6.06402519158205,4.19773200719173,495.81943106131666,Medium,1960,2.679625158975507,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1968,134361744441.374,259494716.0,6.06402519158205,7.16781044240319,517.782198082885,High,1960,2.63268886220156,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1969,149979264961.847,266211242.0,6.06402519158205,6.49175752521771,563.3844154554787,High,1960,2.588309351162277,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1970,163499670766.647,272962813.0,6.06402519158205,6.59404469087279,598.9814838501353,High,1970,2.5361705047753036,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1971,181794578090.035,279784152.0,6.06402519158205,6.63578819682684,649.7672466095756,High,1970,2.49899937835123,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1972,204232100660.441,286726529.0,6.06402519158205,7.01524059354199,712.2888188014197,High,1970,2.4813331814448114,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1973,274036287245.746,293783764.0,6.06402519158205,8.08509728032594,932.7822733108763,High,1970,2.461312186428355,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1974,358182606143.697,300937685.0,6.06402519158205,6.32185370657656,1190.2218432487011,High,1970,2.435097468490466,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1975,374350708856.511,308171037.0,6.06402519158205,3.64219714472213,1214.7498106920118,Medium,1970,2.4036045867768197,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1976,411065254886.087,315490913.0,6.06402519158205,5.48921686862253,1302.9384934649036,High,1970,2.375264097255192,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1977,452376511736.924,322954210.0,6.06402519158205,4.8140893245512,1400.745052176047,Medium,1970,2.3656139344970573,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1978,541374940142.382,330579364.0,6.06402519158205,4.32273749037675,1637.6549751677242,Medium,1970,2.3610635080434372,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1979,607502561689.17,338302777.0,6.06402519158205,7.19851045511437,1795.736254595303,High,1970,2.3363264138895223,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1980,743795740311.93,346105657.0,6.06402519158205,6.52042773017469,2149.0424246718685,High,1980,2.3064782586753596,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1981,852847482696.126,353922621.0,6.06402519158205,0.871398235143218,2409.7004036826625,Low,1980,2.2585484640027076,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1982,779872014723.552,361763155.0,6.06402519158205,-0.247326983315418,2155.7530222323276,Low,1980,2.2153243491039865,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1983,681554554313.973,369728268.0,6.06402519158205,-2.71798518554685,1843.3931438371194,Low,1980,2.201747991721259,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1984,715171116848.308,377777260.0,6.06402519158205,3.74527172168506,1893.1026098508628,Medium,1980,2.177002057089128,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1985,706307698037.013,385830246.0,6.06402519158205,3.07214606690653,1830.6177531686121,Medium,1980,2.1316756863555053,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1986,712610987834.594,393862440.0,6.06402519158205,3.60454456867969,1809.2890193708088,Medium,1980,2.0817948005040554,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1987,765000529871.095,401890697.0,6.06402519158205,3.41023279537285,1903.5039516505528,Medium,1980,2.038340340348266,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1988,839372117493.825,409945610.0,6.06402519158205,0.585692996174174,2047.5206881562287,Low,1980,2.004254654344484,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1989,931218807729.826,418004229.0,6.06402519158205,1.11565409168423,2227.7736518541924,Low,1980,1.9657776064488264,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1990,1039366593866.68,426091608.0,6.06402519158205,-0.0402632950472537,2439.3031318905487,Low,1990,1.9347600906688411,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1991,1123571075717.19,434138780.0,6.18499961502329,3.53251605299707,2588.0458679991452,Medium,1990,1.888601382639754,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1992,1232562973418.31,442150885.0,6.16195847363912,2.91418867268094,2787.6523947663477,Medium,1990,1.8455170026506318,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1993,1466872751420.96,450131381.0,5.9122489733434,4.57807676632353,3258.7658033576645,Medium,1990,1.8049259360862768,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1994,1715187232056.94,458042874.0,6.56680800344838,5.12225127449915,3744.5997512821036,High,1990,1.7575964116129938,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1995,1855934359539.88,465939463.0,7.85357644180886,0.819094840807793,3983.2092083170037,Low,1990,1.7239846853288165,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1996,2016321456675.89,473775482.0,8.26787405014723,3.89284920787799,4255.858593957148,Medium,1990,1.6817676162364403,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1997,2212067216181.87,481555614.0,8.12385222071719,5.52761419212916,4593.586185835371,High,1990,1.6421558935799885,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1998,2233347031889.78,489346270.0,8.50383489490465,2.88539382386628,4563.940033485449,Medium,1990,1.6178102328176847,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),1999,2002746501486.27,497065139.0,9.48237924552907,0.305038294648227,4029.142951999034,Low,1990,1.5773838431424103,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),2000,2214459287709.09,504556065.0,9.52894893986909,3.60284933506792,4388.92611014217,Medium,2000,1.5070310533284115,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),2001,2161359862863.86,511809816.0,9.1432735656305,0.314256331580737,4222.974619275102,Low,2000,1.4376501449843815,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),2002,1927322085240.2,518881965.0,9.50084872810719,0.167706176085304,3714.3747812476004,Low,2000,1.381792372657431,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),2003,1960517216397.37,525787222.0,9.38382565258049,2.27430147345244,3728.7273907873137,Medium,2000,1.330795338011015,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),2004,2264876234901.17,532556401.0,8.88029213614675,5.6492744191353,4252.838254593,High,2000,1.2874369548676379,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),2005,2752003821062.2,539188798.0,8.34365571129642,4.197510614579,5103.970689432239,Medium,2000,1.2453886550881865,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),2006,3234927606207.58,545805913.0,7.7076777430645,5.37451017594167,5926.882668652181,High,2000,1.2272352512783469,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),2007,3826959867893.09,552399650.0,7.31214733545694,5.45551079018296,6927.882499369957,High,2000,1.208073573948254,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),2008,4465814702669.79,558968822.0,6.9157446304206,3.85631836150191,7989.38067187903,Medium,2000,1.189206401560905,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),2009,4176789508119.57,565454932.0,7.89406164784247,-2.35282389560322,7386.6001899503635,Low,2000,1.1603706226033461,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),2010,5212616653053.24,571822092.0,7.26042689855492,6.43352449089936,9115.801445903633,High,2010,1.1260243106341772,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),2011,5942223639206.5,578171855.0,6.73516198738484,4.56493996774481,10277.60792542643,Medium,2010,1.1104438056583454,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),2012,5999254994806.92,584524334.0,6.43477941830029,2.71601812049479,10263.48202435473,Medium,2010,1.098718131134202,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),2013,6044625148403.94,590809938.0,6.39401761164224,2.80431557598936,10231.082383052162,Medium,2010,1.0753365829933026,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),2014,6005259453417.89,597023419.0,6.20935559864304,1.24740654236352,10058.666481587199,Low,2010,1.0516886396721326,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),2015,5068610305411.75,603091701.0,6.72924741273479,0.187808812059515,8404.377471962178,Low,2010,1.0164227745310672,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),2016,4922090097003.8,609017063.0,7.82039688517988,-0.74776428360714,8082.023306141424,Low,2010,0.9824976848752831,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),2017,5482764267203.12,614776664.0,8.12865999426483,1.62111189870491,8918.302512541562,Low,2010,0.9457207933762035,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),2018,5347056434773.57,620274430.0,8.03589728630349,1.30250308015485,8620.468902407552,Low,2010,0.8942704435508597,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),2019,5230554354083.41,625467307.0,8.10633851896146,0.289655398680338,8362.63429845968,Low,2010,0.8371902417450894,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),2020,4387909128654.57,630051021.0,10.355452107179,-6.78294271787128,6964.371110279607,Low,2020,0.7328462972725713,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),2021,5118940165028.38,633862610.0,9.26330031941499,7.26349029603921,8075.78816650564,High,2020,0.6049651334506745,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),2022,5851879329574.93,637837815.0,7.01556949606688,4.11782588294032,9174.55690452428,Medium,2020,0.6271398465986122,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),2023,6591336702938.76,642397939.0,6.26268991297245,2.32602977369942,10260.519691578213,Medium,2020,0.7149347205135603,Low GDP
Latin America & the Caribbean (IDA & IBRD countries),2024,6776899040059.78,647003746.0,5.9308852770292,2.2781470509277,10474.280994440765,Medium,2020,0.7169710113282379,Low GDP
Least developed countries: UN classification,1960,28083812111.3864,245048596.0,6.06402519158205,4.01863104412614,114.60507250319606,Medium,1960,0.0,Low GDP
Least developed countries: UN classification,1961,29364630537.1701,250984924.0,6.06402519158205,4.01863104412614,116.99758722229109,Medium,1960,2.4225105129759728,Low GDP
Least developed countries: UN classification,1962,31794976804.8325,257173413.0,6.06402519158205,7.54525212270578,123.63244098188525,High,1960,2.4656815642042362,Low GDP
Least developed countries: UN classification,1963,36519313157.8956,263557766.0,6.06402519158205,2.02842579653853,138.56284226470336,Medium,1960,2.482508952043183,Low GDP
Least developed countries: UN classification,1964,33150184766.7468,270194662.0,6.06402519158205,3.59216004321941,122.69000623982275,Medium,1960,2.5181940569339867,Low GDP
Least developed countries: UN classification,1965,37295152841.752,277101968.0,6.06402519158205,3.69662407910462,134.58999627801992,Medium,1960,2.5564183795755424,Low GDP
Least developed countries: UN classification,1966,40642209234.3734,284221585.0,6.06402519158205,3.32692270274428,142.99480187042585,Medium,1960,2.5693130407504094,Low GDP
Least developed countries: UN classification,1967,41311581927.6956,291642814.0,6.06402519158205,1.04532829257231,141.65129379013467,Low,1960,2.611071569388379,Low GDP
Least developed countries: UN classification,1968,44098255412.4447,299374569.0,6.06402519158205,5.13343415699011,147.30127398511496,High,1960,2.6511042373908777,Low GDP
Least developed countries: UN classification,1969,48788461658.1435,307260565.0,6.06402519158205,3.32757911585087,158.78530216900273,Medium,1960,2.6341569447069446,Low GDP
Least developed countries: UN classification,1970,47218105706.9094,315102512.0,6.06402519158205,-0.60365565104135,149.84998185894946,Low,1970,2.5522139490956164,Low GDP
Least developed countries: UN classification,1971,49607713412.6624,322517398.0,6.06402519158205,1.73905859556218,153.81406931933142,Low,1970,2.3531662610166704,Low GDP
Least developed countries: UN classification,1972,51305821254.5498,330244369.0,6.06402519158205,-1.42074860185521,155.35714177324792,Low,1970,2.3958307514312827,Low GDP
Least developed countries: UN classification,1973,62437242595.5981,339000836.0,6.06402519158205,2.25146962861675,184.1802024216781,Medium,1970,2.651511372174231,Low GDP
Least developed countries: UN classification,1974,77769806980.1139,348044659.0,6.06402519158205,5.62319774818509,223.4477816828498,High,1970,2.6677878163108737,Low GDP
Least developed countries: UN classification,1975,93635062502.8177,356845675.0,6.06402519158205,0.529922547997202,262.39651777429475,Low,1970,2.5287030765784646,Low GDP
Least developed countries: UN classification,1976,86257896218.4446,365558134.0,6.06402519158205,3.88150274460155,235.96218547949093,Medium,1970,2.4415201333181313,Low GDP
Least developed countries: UN classification,1977,94941848284.4018,374293198.0,6.06402519158205,1.95321754677542,253.6563549423674,Low,1970,2.38951433098189,Low GDP
Least developed countries: UN classification,1978,111733881980.368,383667234.0,6.06402519158205,1.5384020509688,291.2260210898489,Low,1970,2.504463359229958,Low GDP
Least developed countries: UN classification,1979,122428376570.848,393715341.0,6.06402519158205,1.82453998351212,310.95658162542367,Low,1970,2.6189640682216853,Low GDP
Least developed countries: UN classification,1980,135711328907.843,403007563.0,6.06402519158205,1.98311807041094,336.74635755618067,Low,1980,2.3601371428399576,Low GDP
Least developed countries: UN classification,1981,138755507284.492,412046787.0,6.06402519158205,2.36402858431023,336.74697064072,Medium,1980,2.242941530107223,Low GDP
Least developed countries: UN classification,1982,140164853789.316,422560922.0,6.06402519158205,0.995613197366481,331.70330357551614,Low,1980,2.551684743509486,Low GDP
Least developed countries: UN classification,1983,138441291087.962,434142125.0,6.06402519158205,1.65089371480511,318.8847225731942,Low,1980,2.740717940784876,Low GDP
Least developed countries: UN classification,1984,140661649667.253,445947594.0,6.06402519158205,2.36515015501561,315.4219275084888,Medium,1980,2.719263651275483,Low GDP
Least developed countries: UN classification,1985,153684956266.846,457866946.0,6.06402519158205,1.68787811282452,335.6541842765955,Low,1980,2.672814510128285,Low GDP
Least developed countries: UN classification,1986,133832578080.491,469843634.0,6.06402519158205,3.30920704376551,284.8449322194945,Medium,1980,2.6157572859605294,Low GDP
Least developed countries: UN classification,1987,142313431547.147,482075790.0,6.06402519158205,4.19165007079091,295.2096630846096,Medium,1980,2.603452535019346,Low GDP
Least developed countries: UN classification,1988,156208594276.22,494400159.0,6.06402519158205,2.88752968135606,315.95579295964586,Medium,1980,2.556521039980031,Low GDP
Least developed countries: UN classification,1989,167638883839.735,506991476.0,6.06402519158205,1.74334828331595,330.6542452396872,Low,1980,2.546786600042328,Low GDP
Least developed countries: UN classification,1990,192676554736.406,519693837.0,6.06402519158205,-0.115917210845907,370.7501244360649,Low,1990,2.505438769940982,Low GDP
Least developed countries: UN classification,1991,208817559381.57,532595517.0,4.54779576422489,1.8298935592691,392.07532304777175,Low,1990,2.482553973407997,Low GDP
Least developed countries: UN classification,1992,165222858380.936,546905231.0,4.60753398974361,0.260336713675713,302.10509795057345,Low,1990,2.6867882930377673,Low GDP
Least developed countries: UN classification,1993,171010929694.39,562489881.0,4.62740336480402,-0.546403388375722,304.0248997730681,Low,1990,2.849607046453717,Low GDP
Least developed countries: UN classification,1994,167739197113.28,578028937.0,4.600990950454,0.679133224989869,290.19169521833123,Low,1990,2.7625485408509842,Low GDP
Least developed countries: UN classification,1995,172090832187.699,593609643.0,4.49940287771995,5.80488991857786,289.90572208022405,High,1990,2.695488928437495,Low GDP
Least developed countries: UN classification,1996,181564624034.662,609407699.0,4.46802538631446,5.63291392258851,297.9362163172507,High,1990,2.661354340566202,Low GDP
Least developed countries: UN classification,1997,189339949637.891,625267815.0,4.46140795668622,5.34081426047828,302.8141623408059,High,1990,2.602546050209975,Low GDP
Least developed countries: UN classification,1998,192210175844.317,641401023.0,4.54294047396138,4.03700294677276,299.6723874017223,Medium,1990,2.5802076507008387,Low GDP
Least developed countries: UN classification,1999,197805141980.577,657616923.0,4.64027270266917,4.01863104412614,300.7908328730418,Medium,1990,2.528199896556771,Low GDP
Least developed countries: UN classification,2000,224563948593.224,673630102.0,4.69028330186409,4.2719848514035,333.3638860949002,Medium,2000,2.435031465879711,Low GDP
Least developed countries: UN classification,2001,216585977130.125,689878805.0,4.72346641947108,4.89997526252645,313.9478638282343,Medium,2000,2.4121105858775804,Low GDP
Least developed countries: UN classification,2002,238996622513.994,707266809.0,4.81370443469752,5.42174917631304,337.9157900141105,High,2000,2.5204432827879097,Low GDP
Least developed countries: UN classification,2003,270939350485.977,725111768.0,4.88891565223902,5.15489452332012,373.6518457468711,High,2000,2.5230872950521954,Low GDP
Least developed countries: UN classification,2004,311791760903.57,742717957.0,4.8461040020584,6.54520443364571,419.798333896443,High,2000,2.428065544786473,Low GDP
Least developed countries: UN classification,2005,370633296538.889,760741611.0,4.78617235413845,7.40501143147883,487.1999785205505,High,2000,2.4267157983902,Low GDP
Least developed countries: UN classification,2006,430714424840.412,779230030.0,4.66743315924375,6.85942217803219,552.7436164651047,High,2000,2.4303151993614325,Low GDP
Least developed countries: UN classification,2007,517254081241.053,797516000.0,4.72846171671699,7.2555784675728,648.5814469440776,High,2000,2.3466716240389207,Low GDP
Least developed countries: UN classification,2008,635557886673.675,816268129.0,4.78615582186984,6.45426556691299,778.6141147667852,High,2000,2.3513169641737663,Low GDP
Least developed countries: UN classification,2009,628162084945.035,835687108.0,4.88165129097702,4.22685817352118,751.6713838608541,Medium,2000,2.3789951255097863,Low GDP
Least developed countries: UN classification,2010,711250147781.566,855348118.0,4.75657307667184,6.3385119977353,831.5329546110793,High,2010,2.3526759970072364,Low GDP
Least developed countries: UN classification,2011,810122964149.02,875685078.0,4.85581288914549,3.33299155653476,925.1304886903874,Medium,2010,2.377623750146607,Low GDP
Least developed countries: UN classification,2012,849599155573.471,896684951.0,4.84447014073901,3.3073683122264,947.4890312656435,Medium,2010,2.3981078960443325,Low GDP
Least developed countries: UN classification,2013,924685867947.027,918269633.0,4.78810702335574,5.79229976095574,1006.987310389504,High,2010,2.4071645203734393,Low GDP
Least developed countries: UN classification,2014,993379212416.681,940284138.0,4.7478845482911,5.34950229838458,1056.4670531714116,High,2010,2.3973900702866757,Low GDP
Least developed countries: UN classification,2015,946044369982.555,962508256.0,4.82634268692319,2.75062771857755,982.8948106005182,Medium,2010,2.363553430484444,Low GDP
Least developed countries: UN classification,2016,952622086763.393,985414939.0,4.8918256789537,3.65690967534616,966.7217829375661,Medium,2010,2.3798947029499473,Low GDP
Least developed countries: UN classification,2017,1044504274790.04,1008993468.0,4.95273324976286,4.4987096336715,1035.1942880863526,Medium,2010,2.392751324018638,Low GDP
Least developed countries: UN classification,2018,1116339519831.8,1033110314.0,4.87642905613966,4.65941908831795,1080.561779999614,Medium,2010,2.3901885160667824,Low GDP
Least developed countries: UN classification,2019,1169366192253.69,1058013514.0,4.87319739899668,4.91325561043514,1105.2469337869818,Medium,2010,2.410507344910706,Low GDP
Least developed countries: UN classification,2020,1179778077659.19,1083636132.0,5.5984272213638,-0.0841614666257726,1088.7216131135704,Low,2020,2.421766608928211,Low GDP
Least developed countries: UN classification,2021,1303898952961.36,1109175268.0,5.7342733352141,2.86804157943192,1175.5571825113577,Medium,2020,2.3567999668730133,Low GDP
Least developed countries: UN classification,2022,1474237106700.91,1134585604.0,5.05048767454214,4.75099901471465,1299.3617242308233,Medium,2020,2.290921618349673,Low GDP
Least developed countries: UN classification,2023,1459966948607.94,1160824674.0,4.69874423007014,3.02879949936961,1257.6980669933107,Medium,2020,2.3126567010451904,Low GDP
Least developed countries: UN classification,2024,1536272727812.71,1187777591.0,4.63004995634959,3.85645809654653,1293.4010032293243,Medium,2020,2.321876645430443,Low GDP
Low & middle income,1960,266021244949.629,2083718515.0,6.06402519158205,4.01863104412614,127.66659365678717,Medium,1960,0.0,Low GDP
Low & middle income,1961,269458553802.492,2112956756.0,6.06402519158205,0.983006184497142,127.52677168490618,Low,1960,1.4031761386926078,Low GDP
Low & middle income,1962,273695782536.948,2155317281.0,6.06402519158205,3.57849728706803,126.9863072827782,Medium,1960,2.00479848343853,Low GDP
Low & middle income,1963,303550507362.765,2209805827.0,6.06402519158205,4.80139437965552,137.36523981152712,Medium,1960,2.528098599697537,Low GDP
Low & middle income,1964,340150418908.555,2264731089.0,6.06402519158205,7.8608244074525,150.1946171714142,High,1960,2.4855243537196037,Low GDP
Low & middle income,1965,375605759539.849,2320529383.0,6.06402519158205,6.07393119670165,161.86210021364292,High,1960,2.463793351494026,Low GDP
Low & middle income,1966,389671309317.083,2379893006.0,6.06402519158205,4.92615762582335,163.7348016632152,Medium,1960,2.5581931189879725,Low GDP
Low & middle income,1967,399982283509.462,2439437803.0,6.06402519158205,3.19458535047612,163.96494430707236,Medium,1960,2.501994705219124,Low GDP
Low & middle income,1968,424043720695.814,2500774399.0,6.06402519158205,6.09235499094882,169.56496390293302,High,1960,2.5143742515004286,Low GDP
Low & middle income,1969,474510876551.698,2564343032.0,6.06402519158205,8.20101365043999,185.04188816798595,High,1960,2.5419579241302115,Low GDP
Low & middle income,1970,517798557827.839,2629570646.0,6.06402519158205,7.96163190163884,196.91372757582835,High,1970,2.543638397282888,Low GDP
Low & middle income,1971,556845652683.818,2695387305.0,6.06402519158205,6.17358988568957,206.5920736700279,High,1970,2.5029431743968544,Low GDP
Low & middle income,1972,625484658981.056,2760300540.0,6.06402519158205,6.15084318742942,226.60020165088835,High,1970,2.4083082560930835,Low GDP
Low & middle income,1973,797478916024.531,2826286599.0,6.06402519158205,6.86112782288126,282.1649143107765,High,1970,2.3905389302282254,Low GDP
Low & middle income,1974,1015201398786.56,2892061210.0,6.06402519158205,6.03671920697894,351.03039841489385,High,1970,2.327244909390025,Low GDP
Low & middle income,1975,1123004704927.99,2956658953.0,6.06402519158205,4.26836571766245,379.82219890073,Medium,1970,2.233622952952641,Low GDP
Low & middle income,1976,1208279928792.57,3020488457.0,6.06402519158205,6.24183051736087,400.0279908345202,High,1970,2.15883891293025,Low GDP
Low & middle income,1977,1356510872563.03,3084056561.0,6.06402519158205,4.56205443689129,439.84630169142673,Medium,1970,2.1045637122923067,Low GDP
Low & middle income,1978,1506201220791.09,3148921134.0,6.06402519158205,3.66869826641769,478.3229419524389,Medium,1970,2.10322254851798,Low GDP
Low & middle income,1979,1746166507113.12,3215700977.0,6.06402519158205,4.58705654200816,543.0127115681503,Medium,1970,2.120721356878552,Low GDP
Low & middle income,1980,2063168719320.92,3283910246.0,6.06402519158205,4.72410139000795,628.26586744689,Medium,1980,2.1211322037670843,Low GDP
Low & middle income,1981,2310481365169.78,3353295180.0,6.06402519158205,1.92401160182007,689.0181869315124,Low,1980,2.1128754686433604,Low GDP
Low & middle income,1982,2277766381213.81,3426055936.0,6.06402519158205,2.88272003175611,664.8363085026438,Medium,1980,2.16982854458998,Low GDP
Low & middle income,1983,2206821650115.95,3500358704.0,6.06402519158205,1.60140459245342,630.455858022244,Low,1980,2.168755250585619,Low GDP
Low & middle income,1984,2267460248865.09,3574605687.0,6.06402519158205,4.67145651375451,634.3245793826461,Medium,1980,2.1211249839953483,Low GDP
Low & middle income,1985,2354530879715.06,3650257753.0,6.06402519158205,4.4926110248269,645.0314029961215,Medium,1980,2.1163751368473704,Low GDP
Low & middle income,1986,2404562901474.37,3727939991.0,6.06402519158205,3.6735063653509,645.0111609305596,Medium,1980,2.128130210425727,Low GDP
Low & middle income,1987,2482143781544.16,3807567876.0,6.06402519158205,4.64177294894623,651.8974480244198,Medium,1980,2.13597550368938,Low GDP
Low & middle income,1988,2648573640088.11,3887617477.0,6.06402519158205,4.12342705818349,681.284528572488,Medium,1980,2.1023814573227106,Low GDP
Low & middle income,1989,2839487150072.39,3967659848.0,6.06402519158205,3.05414113126083,715.657908906608,Medium,1980,2.0589055243616095,Low GDP
Low & middle income,1990,3263494792021.68,4049620054.0,6.06402519158205,3.1341096903009,805.8767856007066,Medium,1990,2.0657064652685353,Low GDP
Low & middle income,1991,3169382414487.01,4127853483.0,4.64433287742556,2.89129146466624,767.8039997155126,Medium,1990,1.9318708411354635,Low GDP
Low & middle income,1992,3325666270038.26,4205224081.0,4.70977041216799,4.27003159758812,790.8416307859195,Medium,1990,1.8743542695650373,Low GDP
Low & middle income,1993,3598961041743.57,4282493268.0,4.90106925354757,5.01393982715588,840.3891883814562,High,1990,1.8374570655846023,Low GDP
Low & middle income,1994,4036347707441.04,4358651071.0,5.14887709339877,5.16308593699904,926.0543323361247,High,1990,1.778351960739144,Low GDP
Low & middle income,1995,4678566130116.0,4434718175.0,5.38296480095666,4.62367429906318,1054.986122114964,Medium,1990,1.7451982909599595,Low GDP
Low & middle income,1996,5194254625956.01,4511311531.0,5.46096569968567,6.25747699428997,1151.384600744836,High,1990,1.72713018003674,Low GDP
Low & middle income,1997,5514476962092.24,4587799929.0,5.50368537005251,5.67616182515715,1201.9872373323453,High,1990,1.6954802937992897,Low GDP
Low & middle income,1998,5415602499519.29,4664177477.0,5.68185852139688,3.33046402974134,1161.1055810428995,Medium,1990,1.6647968346921393,Low GDP
Low & middle income,1999,5213581699462.51,4739595823.0,5.85505753745311,3.68841216367632,1100.0055477647234,Medium,1990,1.6169699024512374,Low GDP
Low & middle income,2000,5671239614656.75,4814250279.0,5.84310963310359,5.57465732216488,1178.0109645306518,High,2000,1.5751228330002753,Low GDP
Low & middle income,2001,5681863488447.16,4888551481.0,6.00285447710927,3.6568492312953,1162.2795649243894,Medium,2000,1.543359769310415,Low GDP
Low & middle income,2002,5796572765879.18,4961926647.0,6.18899642896501,4.80181797661388,1168.2100881889921,Medium,2000,1.5009592572601926,Low GDP
Low & middle income,2003,6490136867597.51,5034824498.0,6.24862006224706,5.93754398181565,1289.0492747414748,High,2000,1.469144068142847,Low GDP
Low & middle income,2004,7615565811852.92,5108183576.0,6.12436721134229,7.68528949361227,1490.8559370562684,High,2000,1.457033468180291,Low GDP
Low & middle income,2005,8995715621844.56,5181562375.0,6.10189134627543,7.36879097244949,1736.101000201616,High,2000,1.436494947925504,Low GDP
Low & middle income,2006,10593347613572.9,5255157355.0,5.92329736043004,8.22100374460884,2015.8002697091265,High,2000,1.420324116044247,Low GDP
Low & middle income,2007,13011853510452.5,5328158709.0,5.84061607071867,8.84123474938971,2442.0919535436647,High,2000,1.3891373572390453,Low GDP
Low & middle income,2008,15453988213684.3,5402245137.0,5.84635579413637,5.94269905569141,2860.6603035911626,High,2000,1.390469617109158,Low GDP
Low & middle income,2009,15495760307663.9,5477389130.0,6.03268599783015,4.01461962181482,2829.0413443136,Medium,2000,1.3909771047844188,Low GDP
Low & middle income,2010,18849216312613.7,5553257507.0,5.82874130267436,8.16445240626631,3394.262968870768,High,2010,1.385119355213682,Low GDP
Low & middle income,2011,22198034859579.4,5630227189.0,5.76478083157227,6.35481854550231,3942.6534870473056,High,2010,1.3860276045722264,Low GDP
Low & middle income,2012,23600257695748.4,5709148191.0,5.79670311681129,5.4905182651809,4133.761623660821,High,2010,1.401737431736172,Low GDP
Low & middle income,2013,25060996541842.1,5787391504.0,5.75107708355317,5.62109078786031,4330.274964899299,High,2010,1.3704901393756908,Medium GDP
Low & middle income,2014,26234553744932.2,5865202078.0,5.73024977441405,5.17791143275517,4472.915578362823,High,2010,1.3444843665098682,Medium GDP
Low & middle income,2015,25457289049147.5,5941222744.0,5.9151653043874,4.69423819182255,4284.856862984415,Medium,2010,1.2961303803179947,Medium GDP
Low & middle income,2016,25722739836843.3,6017111688.0,5.99811641501721,4.73589340027773,4274.931424015692,Medium,2010,1.2773287127913147,Medium GDP
